ens_id	chr	start	end	strand	cpg_den	cpg_sum
ENSMUSG00000074923	chr2	118678161	118683161	+	0.009	45
ENSMUSG00000074925	chr19	23701764	23706764	+	0.009	45
ENSMUSG00000074928	chr16	88819906	88824906	-	0.0046	23
ENSMUSG00000074934	chr2	113749905	113754905	-	0.0072	36
ENSMUSG00000074939	chr2	112477470	112482470	-	0.0126	63
ENSMUSG00000074945	chr2	112090783	112095783	-	0.0026	13
ENSMUSG00000074946	chr2	112071465	112076465	-	0.0042	21
ENSMUSG00000074947	chr2	112041653	112046653	-	0.0016	8
ENSMUSG00000074952	chr2	111959614	111964614	-	0.0034	17
ENSMUSG00000074955	chr2	111869903	111874903	-	0.004	20
ENSMUSG00000074965	chr2	111267026	111272026	-	0.0036	18
ENSMUSG00000074966	chr2	111230323	111235323	-	0.0046	23
ENSMUSG00000074968	chr2	110800562	110805562	-	0.0028	14
ENSMUSG00000074971	chr2	110359550	110364550	-	0.0134	67
ENSMUSG00000074991	chr16	59432110	59437110	+	0.0102	51
ENSMUSG00000074994	chr2	104783245	104788245	-	0.0082	41
ENSMUSG00000074995	chr16	59266872	59271872	-	0.006	30
ENSMUSG00000074996	chr16	59214450	59219450	-	0.0072	36
ENSMUSG00000074997	chr2	104712652	104717652	-	0.015	75
ENSMUSG00000074999	chr10	67570652	67575652	+	0.0136	68
ENSMUSG00000075000	chr10	67273497	67278497	-	0.0062	31
ENSMUSG00000075002	chr16	58612832	58617832	-	0.0084	42
ENSMUSG00000075006	chr2	104065798	104070798	-	0.0124	62
ENSMUSG00000075012	chr2	102448432	102453432	-	0.0456	228
ENSMUSG00000075014	chr2	98664424	98669424	-	0.0098	49
ENSMUSG00000075015	chr2	98660660	98665660	+	0.0112	56
ENSMUSG00000075023	chr2	93859759	93864759	-	0.009	45
ENSMUSG00000075024	chr2	93559964	93564964	+	0.0102	51
ENSMUSG00000075028	chr2	93003159	93008159	-	0.0102	51
ENSMUSG00000075031	chr13	23744487	23749487	+	0.0302	151
ENSMUSG00000075033	chr16	55865116	55870116	-	0.0186	93
ENSMUSG00000075040	chr2	91644230	91649230	-	0.021	105
ENSMUSG00000075044	chr19	8187032	8192032	-	0.0034	17
ENSMUSG00000075045	chr10	58233274	58238274	-	0.012	60
ENSMUSG00000075046	chr10	58228827	58233827	-	0.018	90
ENSMUSG00000075053	chr13	18028667	18033667	-	0.0064	32
ENSMUSG00000075054	chr13	17984839	17989839	-	0.0072	36
ENSMUSG00000075061	chr2	90284052	90289052	-	0.007	35
ENSMUSG00000075062	chr2	90263289	90268289	-	0.0032	16
ENSMUSG00000075063	chr2	90251361	90256361	-	0.0032	16
ENSMUSG00000075064	chr2	90219835	90224835	-	0.008	40
ENSMUSG00000075065	chr2	90146673	90151673	-	0.0072	36
ENSMUSG00000075066	chr2	90136784	90141784	-	0.0034	17
ENSMUSG00000075068	chr2	90053987	90058987	-	0.0048	24
ENSMUSG00000075069	chr2	90019551	90024551	-	0.0068	34
ENSMUSG00000075072	chr2	89842499	89847499	-	0.0068	34
ENSMUSG00000075073	chr2	89830933	89835933	-	0.0042	21
ENSMUSG00000075074	chr2	89787972	89792972	-	0.004	20
ENSMUSG00000075075	chr2	89750778	89755778	-	0.0034	17
ENSMUSG00000075078	chr2	89655120	89660120	-	0.0044	22
ENSMUSG00000075079	chr2	89629442	89634442	-	0.0034	17
ENSMUSG00000075081	chr2	89607044	89612044	-	0.0054	27
ENSMUSG00000075084	chr2	89526188	89531188	-	0.0022	11
ENSMUSG00000075085	chr2	89492857	89497857	-	0.0034	17
ENSMUSG00000075086	chr2	89481720	89486720	-	0.0026	13
ENSMUSG00000075088	chr2	89416218	89421218	-	0.0034	17
ENSMUSG00000075090	chr2	89359939	89364939	-	0.004	20
ENSMUSG00000075091	chr2	89335303	89340303	-	0.0042	21
ENSMUSG00000075092	chr2	89324832	89329832	-	0.0036	18
ENSMUSG00000075093	chr2	89300930	89305930	-	0.0036	18
ENSMUSG00000075094	chr2	89294309	89299309	-	0.0038	19
ENSMUSG00000075095	chr2	89281745	89286745	-	0.003	15
ENSMUSG00000075097	chr2	89191943	89196943	-	0.004	20
ENSMUSG00000075099	chr2	89157213	89162213	-	0.0028	14
ENSMUSG00000075100	chr2	89145034	89150034	-	0.0062	31
ENSMUSG00000075101	chr2	89125469	89130469	-	0.0024	12
ENSMUSG00000075102	chr2	89110684	89115684	-	0.0048	24
ENSMUSG00000075104	chr2	89075377	89080377	-	0.0012	6
ENSMUSG00000075105	chr2	89054241	89059241	-	0.0038	19
ENSMUSG00000075107	chr2	89010451	89015451	-	0.0046	23
ENSMUSG00000075110	chr2	88987066	88992066	-	0.0028	14
ENSMUSG00000075111	chr2	88973668	88978668	-	0.004	20
ENSMUSG00000075112	chr2	88929993	88934993	-	0.0026	13
ENSMUSG00000075113	chr2	88907549	88912549	-	0.0028	14
ENSMUSG00000075114	chr2	88896443	88901443	-	0.0024	12
ENSMUSG00000075115	chr2	88764499	88769499	-	0.004	20
ENSMUSG00000075117	chr2	88745170	88750170	-	0.0036	18
ENSMUSG00000075119	chr2	88727134	88732134	-	0.0038	19
ENSMUSG00000075120	chr2	88698450	88703450	-	0.0036	18
ENSMUSG00000075121	chr2	88682821	88687821	-	0.0044	22
ENSMUSG00000075122	chr16	38470433	38475433	+	0.0124	62
ENSMUSG00000075125	chr2	88420746	88425746	-	0.0026	13
ENSMUSG00000075127	chr2	88401656	88406656	-	0.0042	21
ENSMUSG00000075132	chr2	88273957	88278957	-	0.0038	19
ENSMUSG00000075133	chr2	88222716	88227716	-	0.0022	11
ENSMUSG00000075136	chr2	88090910	88095910	-	0.0028	14
ENSMUSG00000075137	chr2	88068323	88073323	-	0.004	20
ENSMUSG00000075139	chr2	88046024	88051024	-	0.004	20
ENSMUSG00000075140	chr2	88032493	88037493	-	0.005	25
ENSMUSG00000075141	chr2	88002097	88007097	-	0.0028	14
ENSMUSG00000075142	chr2	87971685	87976685	-	0.0036	18
ENSMUSG00000075143	chr2	87960892	87965892	-	0.0052	26
ENSMUSG00000075144	chr2	87947576	87952576	-	0.0068	34
ENSMUSG00000075145	chr2	87940891	87945891	-	0.007	35
ENSMUSG00000075146	chr2	87900711	87905711	-	0.003	15
ENSMUSG00000075148	chr2	87751023	87756023	-	0.0026	13
ENSMUSG00000075149	chr2	87735862	87740862	-	0.0032	16
ENSMUSG00000075150	chr2	87708526	87713526	-	0.0042	21
ENSMUSG00000075151	chr2	87690914	87695914	-	0.0026	13
ENSMUSG00000075153	chr2	87669249	87674249	-	0.0034	17
ENSMUSG00000075155	chr2	87643777	87648777	-	0.0026	13
ENSMUSG00000075156	chr2	87542574	87547574	-	0.0046	23
ENSMUSG00000075158	chr2	87148402	87153402	-	0.003	15
ENSMUSG00000075159	chr2	87134486	87139486	-	0.004	20
ENSMUSG00000075160	chr2	87107072	87112072	-	0.0042	21
ENSMUSG00000075161	chr2	87091101	87096101	-	0.0036	18
ENSMUSG00000075163	chr2	87069744	87074744	-	0.0034	17
ENSMUSG00000075164	chr2	87047042	87052042	-	0.003	15
ENSMUSG00000075165	chr2	87031395	87036395	-	0.0042	21
ENSMUSG00000075166	chr2	87021391	87026391	-	0.0038	19
ENSMUSG00000075167	chr2	86986256	86991256	-	0.0036	18
ENSMUSG00000075168	chr2	86955409	86960409	-	0.003	15
ENSMUSG00000075169	chr2	86920247	86925247	-	0.0042	21
ENSMUSG00000075170	chr2	86886994	86891994	-	0.0042	21
ENSMUSG00000075171	chr2	86848733	86853733	-	0.0048	24
ENSMUSG00000075172	chr2	86753358	86758358	-	0.0032	16
ENSMUSG00000075174	chr2	86690315	86695315	-	0.0052	26
ENSMUSG00000075175	chr2	86675655	86680655	-	0.0024	12
ENSMUSG00000075176	chr2	86655342	86660342	-	0.0038	19
ENSMUSG00000075179	chr2	86537214	86542214	-	0.0038	19
ENSMUSG00000075181	chr2	86453298	86458298	-	0.0028	14
ENSMUSG00000075185	chr2	86411079	86416079	-	0.003	15
ENSMUSG00000075186	chr2	86384160	86389160	-	0.002	10
ENSMUSG00000075187	chr2	86372977	86377977	-	0.0058	29
ENSMUSG00000075188	chr2	86355933	86360933	-	0.0034	17
ENSMUSG00000075189	chr2	86345954	86350954	-	0.0104	52
ENSMUSG00000075190	chr2	86331284	86336284	-	0.0044	22
ENSMUSG00000075192	chr2	86312313	86317313	-	0.0032	16
ENSMUSG00000075193	chr2	86273951	86278951	-	0.0034	17
ENSMUSG00000075194	chr2	86253842	86258842	-	0.003	15
ENSMUSG00000075195	chr2	86234620	86239620	-	0.004	20
ENSMUSG00000075196	chr2	86226484	86231484	-	0.0036	18
ENSMUSG00000075197	chr2	86214650	86219650	-	0.0038	19
ENSMUSG00000075198	chr2	86196959	86201959	-	0.006	30
ENSMUSG00000075199	chr2	86180047	86185047	-	0.0062	31
ENSMUSG00000075200	chr2	86170704	86175704	-	0.0058	29
ENSMUSG00000075201	chr2	86162206	86167206	-	0.0038	19
ENSMUSG00000075202	chr2	86156790	86161790	-	0.0054	27
ENSMUSG00000075203	chr2	86143761	86148761	-	0.0034	17
ENSMUSG00000075204	chr2	86129461	86134461	-	0.0054	27
ENSMUSG00000075205	chr2	86083528	86088528	-	0.0056	28
ENSMUSG00000075206	chr2	85902060	85907060	-	0.0042	21
ENSMUSG00000075208	chr2	85840052	85845052	-	0.0058	29
ENSMUSG00000075209	chr2	85797581	85802581	-	0.0044	22
ENSMUSG00000075210	chr2	85757559	85762559	-	0.0048	24
ENSMUSG00000075211	chr2	85673712	85678712	-	0.004	20
ENSMUSG00000075212	chr2	85661416	85666416	-	0.0054	27
ENSMUSG00000075214	chr2	85645880	85650880	-	0.0038	19
ENSMUSG00000075215	chr2	85606970	85611970	-	0.0026	13
ENSMUSG00000075217	chr2	85498809	85503809	-	0.0044	22
ENSMUSG00000075218	chr2	85438083	85443083	-	0.005	25
ENSMUSG00000075219	chr2	85430415	85435415	-	0.003	15
ENSMUSG00000075220	chr2	85411905	85416905	-	0.0042	21
ENSMUSG00000075221	chr2	85401646	85406646	-	0.004	20
ENSMUSG00000075222	chr2	85355327	85360327	-	0.0036	18
ENSMUSG00000075223	chr2	85332547	85337547	-	0.0026	13
ENSMUSG00000075224	chr2	85177016	85182016	-	0.0052	26
ENSMUSG00000075225	chr10	41625240	41630240	-	0.0102	51
ENSMUSG00000075227	chr19	6059332	6064332	+	0.0348	174
ENSMUSG00000075229	chr16	36079389	36084389	+	0.0102	51
ENSMUSG00000075232	chr10	40292322	40297322	-	0.0082	41
ENSMUSG00000075249	chr2	82973785	82978785	+	0.0046	23
ENSMUSG00000075254	chr16	33725521	33730521	+	0.0208	104
ENSMUSG00000075256	chr2	79391164	79396164	-	0.0076	38
ENSMUSG00000075266	chr10	30195064	30200064	-	0.0066	33
ENSMUSG00000075267	chr2	76651016	76656016	+	0.0128	64
ENSMUSG00000075269	chr16	32184067	32189067	+	0.0106	53
ENSMUSG00000075270	chr2	76161457	76166457	-	0.0084	42
ENSMUSG00000075271	chr2	75977607	75982607	-	0.0198	99
ENSMUSG00000075272	chr2	75974455	75979455	-	0.0102	51
ENSMUSG00000075273	chr2	75934717	75939717	-	0.0186	93
ENSMUSG00000075284	chr2	73477172	73482172	-	0.014	70
ENSMUSG00000075286	chr16	29957900	29962900	-	0.0092	46
ENSMUSG00000075289	chr19	4167401	4172401	-	0.0236	118
ENSMUSG00000075296	chr19	3974486	3979486	+	0.0098	49
ENSMUSG00000075297	chr10	22221217	22226217	+	0.006	30
ENSMUSG00000075302	chr2	70522351	70527351	+	0.0076	38
ENSMUSG00000075304	chr2	70473826	70478826	+	0.053	265
ENSMUSG00000075307	chr2	69674675	69679675	+	0.0086	43
ENSMUSG00000075316	chr2	66555021	66560021	-	0.0046	23
ENSMUSG00000075318	chr2	65691609	65696609	+	0.008	40
ENSMUSG00000075324	chr2	64032272	64037272	-	0.008	40
ENSMUSG00000075327	chr10	4375091	4380091	-	0.0132	66
ENSMUSG00000075330	chr16	19877733	19882733	-	0.007	35
ENSMUSG00000075334	chr2	54082322	54087322	-	0.0278	139
ENSMUSG00000075370	chr16	16859828	16864828	-	0.008	40
ENSMUSG00000075376	chr2	37393986	37398986	-	0.005	25
ENSMUSG00000075377	chr2	37107308	37112308	-	0.0166	83
ENSMUSG00000075378	chr2	37084013	37089013	-	0.0038	19
ENSMUSG00000075379	chr2	37003249	37008249	-	0.004	20
ENSMUSG00000075380	chr2	36924543	36929543	-	0.003	15
ENSMUSG00000075382	chr2	36887614	36892614	-	0.0036	18
ENSMUSG00000075383	chr2	36857599	36862599	-	0.0036	18
ENSMUSG00000075384	chr2	36811762	36816762	-	0.002	10
ENSMUSG00000075387	chr2	36475594	36480594	-	0.0036	18
ENSMUSG00000075394	chr15	103025393	103030393	+	0.0208	104
ENSMUSG00000075395	chr16	14589308	14594308	+	0.0038	19
ENSMUSG00000075402	chr15	101886135	101891135	-	0.0084	42
ENSMUSG00000075405	chr2	32572434	32577434	-	0.0192	96
ENSMUSG00000075410	chr11	116658461	116663461	+	0.0192	96
ENSMUSG00000075415	chr2	31081607	31086607	-	0.0166	83
ENSMUSG00000075419	chr2	30282782	30287782	-	0.028	140
ENSMUSG00000075420	chr11	115910468	115915468	+	0.013	65
ENSMUSG00000075425	chr2	29759200	29764200	+	0.0134	67
ENSMUSG00000075427	chr15	98188277	98193277	-	0.0112	56
ENSMUSG00000075465	chr14	122488853	122493853	+	0.0178	89
ENSMUSG00000075467	chr2	26347615	26352615	-	0.028	140
ENSMUSG00000075470	chr15	90224932	90229932	+	0.0102	51
ENSMUSG00000075478	chr14	108908979	108913979	-	0.024	120
ENSMUSG00000075480	chr11	106158504	106163504	+	0.0406	203
ENSMUSG00000075485	chr11	105144577	105149577	+	0.0126	63
ENSMUSG00000075486	chr14	101634333	101639333	-	0.0112	56
ENSMUSG00000075502	chr14	79450826	79455826	+	0.024	120
ENSMUSG00000075510	chr11	102883450	102888450	+	0.021	105
ENSMUSG00000075512	chr14	77793956	77798956	-	0.012	60
ENSMUSG00000075517	chr15	82687316	82692316	-	0.0066	33
ENSMUSG00000075520	chr2	15888517	15893517	+	0.003	15
ENSMUSG00000075524	chr15	82060344	82065344	+	0.0154	77
ENSMUSG00000075528	chr11	101409727	101414727	-	0.0136	68
ENSMUSG00000075543	chr5	147316212	147321212	-	0.0152	76
ENSMUSG00000075551	chr5	145704592	145709592	-	0.005	25
ENSMUSG00000075552	chr5	145569197	145574197	-	0.005	25
ENSMUSG00000075553	chr14	66867786	66872786	+	0.0278	139
ENSMUSG00000075566	chr11	99663001	99668001	-	0.0098	49
ENSMUSG00000075567	chr11	99580858	99585858	-	0.0108	54
ENSMUSG00000075569	chr5	143956877	143961877	+	0.0148	74
ENSMUSG00000075570	chr11	99330758	99335758	-	0.0162	81
ENSMUSG00000075571	chr14	63039523	63044523	-	0.0112	56
ENSMUSG00000075572	chr14	63012429	63017429	+	0.0084	42
ENSMUSG00000075573	chr14	62997118	63002118	+	0.0112	56
ENSMUSG00000075574	chr14	62978517	62983517	-	0.0056	28
ENSMUSG00000075588	chr11	96349768	96354768	+	0.0368	184
ENSMUSG00000075590	chr15	76086072	76091072	-	0.0266	133
ENSMUSG00000075592	chr14	55861873	55866873	+	0.0222	111
ENSMUSG00000075593	chr5	138266380	138271380	-	0.009	45
ENSMUSG00000075595	chr11	95771394	95776394	+	0.013	65
ENSMUSG00000075596	chr11	95722648	95727648	+	0.0074	37
ENSMUSG00000075598	chr5	138057365	138062365	+	0.0112	56
ENSMUSG00000075599	chr5	138025462	138030462	+	0.0118	59
ENSMUSG00000075600	chr15	75795673	75800673	-	0.0098	49
ENSMUSG00000075602	chr15	74993954	74998954	-	0.005	25
ENSMUSG00000075604	chr15	74835384	74840384	-	0.0084	42
ENSMUSG00000075605	chr15	74742228	74747228	-	0.0088	44
ENSMUSG00000075610	chr11	94777460	94782460	-	0.0056	28
ENSMUSG00000075700	chr3	58582384	58587384	+	0.009	45
ENSMUSG00000075701	chr7	66082027	66087027	+	0.01	50
ENSMUSG00000075702	chr11	3513517	3518517	+	0.0254	127
ENSMUSG00000075703	chr5	30250004	30255004	+	0.0078	39
ENSMUSG00000075704	chr16	18450228	18455228	+	0.012	60
ENSMUSG00000075705	chr17	24737210	24742210	+	0.0132	66
ENSMUSG00000075706	chr10	80049302	80054302	+	0.0336	168
ENSMUSG00000075707	chr12	110277582	110282582	+	0.0712	356
ENSMUSG00000076430	chr13	30944666	30949666	-	0.0114	57
ENSMUSG00000076431	chr13	28948816	28953816	-	0.0538	269
ENSMUSG00000076432	chr12	21401354	21406354	-	0.005	25
ENSMUSG00000076433	chr11	118334930	118339930	-	0.011	55
ENSMUSG00000076434	chr2	164736055	164741055	-	0.0096	48
ENSMUSG00000076435	chr11	94576986	94581986	-	0.0104	52
ENSMUSG00000076436	chr4	123320254	123325254	-	0.0366	183
ENSMUSG00000076437	chr2	84667492	84672492	-	0.0188	94
ENSMUSG00000076438	chr4	123114633	123119633	+	0.0366	183
ENSMUSG00000076439	chr17	37014570	37019570	-	0.0078	39
ENSMUSG00000076441	chr2	31492939	31497939	+	0.0174	87
ENSMUSG00000076612	chr12	113284628	113289628	-	0.0082	41
ENSMUSG00000076937	chr16	19196873	19201873	-	0.0036	18
ENSMUSG00000077450	chr17	33749007	33754007	-	0.0076	38
ENSMUSG00000078080	chr7	103095734	103100734	+	0.0052	26
ENSMUSG00000078091	chr2	104064156	104069156	+	0.0078	39
ENSMUSG00000078116	chr9	18814627	18819627	-	0.0024	12
ENSMUSG00000078117	chr9	8971282	8976282	+	0.0052	26
ENSMUSG00000078118	chr7	108100896	108105896	+	0.0032	16
ENSMUSG00000078126	chr14	34168388	34173388	+	0.0126	63
ENSMUSG00000078127	chr14	32832875	32837875	+	0.0196	98
ENSMUSG00000078128	chr14	26512232	26517232	+	0.0098	49
ENSMUSG00000078129	chr2	154550026	154555026	+	0.0214	107
ENSMUSG00000078130	chr11	99647417	99652417	-	0.0078	39
ENSMUSG00000078131	chr11	99588400	99593400	-	0.0094	47
ENSMUSG00000078132	chr11	99556816	99561816	-	0.007	35
ENSMUSG00000078134	chr11	98622506	98627506	-	0.0178	89
ENSMUSG00000078137	chr2	118699033	118704033	-	0.047	235
ENSMUSG00000078139	chr13	21493684	21498684	+	0.0174	87
ENSMUSG00000078141	chr13	12699974	12704974	+	0.0232	116
ENSMUSG00000078144	chr8	92899409	92904409	+	0.0144	72
ENSMUSG00000078153	chr11	48943272	48948272	-	0.0086	43
ENSMUSG00000078154	chr11	48823500	48828500	-	0.0354	177
ENSMUSG00000078157	chr11	29821531	29826531	-	0.026	130
ENSMUSG00000078160	chr4	147539359	147544359	+	0.0032	16
ENSMUSG00000078161	chr3	154713324	154718324	+	0.0072	36
ENSMUSG00000078173	chr3	89399390	89404390	-	0.01	50
ENSMUSG00000078179	chr6	23652017	23657017	-	0.0092	46
ENSMUSG00000078184	chr1	175975945	175980945	-	0.0108	54
ENSMUSG00000078185	chr1	175685069	175690069	-	0.0112	56
ENSMUSG00000078193	chr1	156363762	156368762	+	0.0098	49
ENSMUSG00000078197	chr2	140150287	140155287	+	0.006	30
ENSMUSG00000078198	chr2	37141453	37146453	+	0.0018	9
ENSMUSG00000078201	chr2	25253365	25258365	+	0.0236	118
ENSMUSG00000078202	chr2	25179548	25184548	+	0.0418	209
ENSMUSG00000078206	chrX	8983827	8988827	-	0.0132	66
ENSMUSG00000078208	chrX	8960054	8965054	-	0.0178	89
ENSMUSG00000078213	chrX	4798741	4803741	+	0.0074	37
ENSMUSG00000078218	chrX	4036145	4041145	+	0.0074	37
ENSMUSG00000078234	chr4	139961623	139966623	-	0.0202	101
ENSMUSG00000078235	chr4	138392810	138397810	-	0.0428	214
ENSMUSG00000078240	chr18	34734686	34739686	+	0.0136	68
ENSMUSG00000078249	chr11	120761106	120766106	+	0.0202	101
ENSMUSG00000078252	chr11	99991114	99996114	-	0.0132	66
ENSMUSG00000078253	chr11	99983153	99988153	-	0.0124	62
ENSMUSG00000078254	chr11	99976039	99981039	-	0.0122	61
ENSMUSG00000078255	chr11	99946513	99951513	+	0.003	15
ENSMUSG00000078256	chr11	99912711	99917711	+	0.0094	47
ENSMUSG00000078257	chr11	99834934	99839934	-	0.0088	44
ENSMUSG00000078258	chr11	99812821	99817821	-	0.0066	33
ENSMUSG00000078259	chr11	99801501	99806501	-	0.0062	31
ENSMUSG00000078260	chr11	99795998	99800998	-	0.0054	27
ENSMUSG00000078261	chr11	99790428	99795428	-	0.0086	43
ENSMUSG00000078262	chr11	99783229	99788229	+	0.0054	27
ENSMUSG00000078269	chr11	99731751	99736751	-	0.0044	22
ENSMUSG00000078276	chr11	99688164	99693164	-	0.0048	24
ENSMUSG00000078280	chr6	132708963	132713963	-	0.0044	22
ENSMUSG00000078302	chr13	98354273	98359273	+	0.0638	319
ENSMUSG00000078307	chr9	52673911	52678911	-	0.0174	87
ENSMUSG00000078315	chrX	78736082	78741082	+	0.0064	32
ENSMUSG00000078317	chrX	73227043	73232043	+	0.022	110
ENSMUSG00000078320	chrX	43589846	43594846	+	0.0074	37
ENSMUSG00000078324	chrX	33698999	33703999	-	0.007	35
ENSMUSG00000078346	chrX	14208904	14213904	+	0.007	35
ENSMUSG00000078348	chr10	13004763	13009763	+	0.0224	112
ENSMUSG00000078349	chr4	156201727	156206727	+	0.0282	141
ENSMUSG00000078350	chr4	154020850	154025850	-	0.019	95
ENSMUSG00000078354	chr4	88680896	88685896	-	0.0062	31
ENSMUSG00000078355	chr4	88673919	88678919	-	0.0038	19
ENSMUSG00000078365	chr4	3868881	3873881	-	0.0154	77
ENSMUSG00000078380	chr7	34248765	34253765	+	0.0058	29
ENSMUSG00000078420	chr2	86804576	86809576	-	0.0028	14
ENSMUSG00000078427	chr10	128844981	128849981	+	0.007	35
ENSMUSG00000078429	chr10	126986846	126991846	+	0.0118	59
ENSMUSG00000078430	chr10	117246874	117251874	+	0.0076	38
ENSMUSG00000078435	chr10	82138039	82143039	+	0.0072	36
ENSMUSG00000078439	chr10	81391721	81396721	+	0.0172	86
ENSMUSG00000078440	chr10	81383890	81388890	+	0.0304	152
ENSMUSG00000078442	chr10	78747495	78752495	-	0.0168	84
ENSMUSG00000078444	chr10	77255999	77260999	-	0.0308	154
ENSMUSG00000078451	chr10	41499862	41504862	+	0.0124	62
ENSMUSG00000078452	chr10	22364845	22369845	+	0.004	20
ENSMUSG00000078453	chr10	18014774	18019774	-	0.0104	52
ENSMUSG00000078481	chr10	10679103	10684103	+	0.0044	22
ENSMUSG00000078485	chr4	156225656	156230656	-	0.0192	96
ENSMUSG00000078486	chr4	156216087	156221087	+	0.017	85
ENSMUSG00000078487	chr4	155792471	155797471	+	0.0094	47
ENSMUSG00000078488	chr10	6748695	6753695	-	0.009	45
ENSMUSG00000078490	chr4	155435506	155440506	+	0.0148	74
ENSMUSG00000078491	chr4	151088009	151093009	+	0.0202	101
ENSMUSG00000078495	chr4	147779381	147784381	-	0.0052	26
ENSMUSG00000078496	chr4	147500451	147505451	+	0.0064	32
ENSMUSG00000078497	chr4	147373653	147378653	+	0.004	20
ENSMUSG00000078498	chr4	147317204	147322204	+	0.004	20
ENSMUSG00000078500	chr4	145881884	145886884	+	0.0172	86
ENSMUSG00000078502	chr4	145602755	145607755	+	0.0054	27
ENSMUSG00000078503	chr4	145522473	145527473	+	0.0034	17
ENSMUSG00000078504	chr4	144779393	144784393	-	0.0036	18
ENSMUSG00000078505	chr4	144675652	144680652	-	0.0068	34
ENSMUSG00000078506	chr4	144557567	144562567	-	0.003	15
ENSMUSG00000078507	chr4	144456263	144461263	-	0.0056	28
ENSMUSG00000078508	chr4	144329357	144334357	+	0.0062	31
ENSMUSG00000078509	chr4	143990244	143995244	-	0.0066	33
ENSMUSG00000078510	chr4	143963234	143968234	-	0.0068	34
ENSMUSG00000078511	chr4	143947298	143952298	-	0.0078	39
ENSMUSG00000078512	chr4	143894808	143899808	-	0.0048	24
ENSMUSG00000078513	chr4	143653003	143658003	-	0.0036	18
ENSMUSG00000078515	chr4	141697984	141702984	-	0.0102	51
ENSMUSG00000078517	chr4	139363158	139368158	+	0.0136	68
ENSMUSG00000078518	chr4	138869978	138874978	-	0.009	45
ENSMUSG00000078520	chr4	137403172	137408172	-	0.0092	46
ENSMUSG00000078521	chr4	134514963	134519963	+	0.0118	59
ENSMUSG00000078532	chr4	130550387	130555387	-	0.0134	67
ENSMUSG00000078537	chr13	119947581	119952581	-	0.0062	31
ENSMUSG00000078546	chr17	21892248	21897248	-	0.0052	26
ENSMUSG00000078552	chr4	129608794	129613794	-	0.0122	61
ENSMUSG00000078554	chr4	129489073	129494073	+	0.0258	129
ENSMUSG00000078566	chr7	138897677	138902677	-	0.0092	46
ENSMUSG00000078570	chr4	124847638	124852638	-	0.048	240
ENSMUSG00000078572	chr11	120097316	120102316	+	0.0266	133
ENSMUSG00000078575	chr4	121615687	121620687	-	0.0034	17
ENSMUSG00000078576	chr4	121416417	121421417	-	0.0036	18
ENSMUSG00000078577	chr4	121104938	121109938	-	0.006	30
ENSMUSG00000078578	chr3	135450673	135455673	+	0.0056	28
ENSMUSG00000078580	chr7	127389151	127394151	-	0.0248	124
ENSMUSG00000078584	chr4	119215641	119220641	-	0.0136	68
ENSMUSG00000078588	chr4	117867040	117872040	-	0.0176	88
ENSMUSG00000078590	chr3	122913715	122918715	-	0.0072	36
ENSMUSG00000078591	chr7	124188429	124193429	+	0.0034	17
ENSMUSG00000078593	chr4	116171331	116176331	+	0.012	60
ENSMUSG00000078597	chr4	115422829	115427829	+	0.0084	42
ENSMUSG00000078598	chr4	113736197	113741197	-	0.005	25
ENSMUSG00000078599	chr4	111932375	111937375	+	0.0142	71
