ens_id	symbol	chr	start	end	strand
ENSMUSG00000040312	Cchcr1	chr17	35517100	35531015	+
ENSMUSG00000085683	Tmem238l	chr11	66956638	66965016	+
ENSMUSG00000049130	C5ar1	chr7	16246743	16259540	-
ENSMUSG00000015745	Plekho1	chr3	95988429	95996001	-
ENSMUSG00000024935	Slc1a1	chr19	28835049	28913960	+
ENSMUSG00000073747	Gm7534	chr4	134190804	134203004	-
ENSMUSG00000037902	Sirpa	chr2	129592835	129632228	+
ENSMUSG00000010110	Stx5a	chr19	8741413	8756069	+
ENSMUSG00000075107	Olfr1216	chr2	89007563	89018340	-
ENSMUSG00000059866	Tnip2	chr5	34496087	34513991	-
ENSMUSG00000038015	Prm2	chr16	10791380	10796134	-
ENSMUSG00000052920	Prkg1	chr19	30567551	31765033	-
ENSMUSG00000026727	Rsu1	chr2	13076821	13271415	-
ENSMUSG00000024672	Ms4a7	chr19	11321039	11336146	-
ENSMUSG00000100240	Gm20820	chrY	86061772	86087952	+
ENSMUSG00000038883	Prl3a1	chr13	27259436	27276667	+
ENSMUSG00000020541	Tom1l1	chr11	90643465	90688366	-
ENSMUSG00000055610	Olfr307	chr7	86332176	86337586	-
ENSMUSG00000024293	Esco1	chr18	10566602	10610352	-
ENSMUSG00000046431	Olfr518	chr7	108880188	108885006	-
ENSMUSG00000060288	Ppih	chr4	119300010	119320546	-
ENSMUSG00000022897	Dyrk1a	chr16	94570010	94695517	+
ENSMUSG00000055789	E330017A01Rik	chr16	58635167	58638739	-
ENSMUSG00000071176	Arhgef10	chr8	14911663	15001085	+
ENSMUSG00000040340	Tex45	chr8	3470862	3487181	+
ENSMUSG00000095916	Vmn1r191	chr13	22178686	22179582	-
ENSMUSG00000022487	Gtsf1	chr15	103402405	103430470	-
ENSMUSG00000070822	Zscan18	chr7	12768090	12803635	-
ENSMUSG00000027222	Pex16	chr2	92374676	92381217	+
ENSMUSG00000053211	Zfy1	chrY	725128	797409	-
ENSMUSG00000028179	Cth	chr3	157894248	157925077	-
ENSMUSG00000038135	Crygn	chr5	24751003	24758008	-
ENSMUSG00000043850	Clrn1	chr3	58844028	58885340	-
ENSMUSG00000051373	Plpp7	chr2	32095528	32110820	+
ENSMUSG00000045777	Ifitm10	chr7	142325837	142373753	-
ENSMUSG00000029217	Tec	chr5	72755716	72868483	-
ENSMUSG00000080891	Olfr587-ps1	chr7	103134376	103135323	+
ENSMUSG00000027620	Rbm39	chr2	156147239	156180238	-
ENSMUSG00000025531	Chm	chrX	113040593	113185517	-
ENSMUSG00000050270	Tmem220	chr11	67025154	67035312	+
ENSMUSG00000084262	Olfr588-ps1	chr7	103140879	103147864	+
ENSMUSG00000032053	Pou2af1	chr9	51213708	51240080	+
ENSMUSG00000021066	Atl1	chr12	69892614	69966417	+
ENSMUSG00000052554	Defb34	chr8	19123752	19126540	+
ENSMUSG00000066239	Olfr519	chr7	108893461	108894420	-
ENSMUSG00000110040	AC034099.1	chr7	142371096	142382667	-
ENSMUSG00000035626	Olfr1509	chr14	52442990	52452574	+
ENSMUSG00000049709	Nlrp10	chr7	108921852	108930178	-
ENSMUSG00000036707	Cab39	chr1	85793441	85851576	+
ENSMUSG00000024052	Lpin2	chr17	71182560	71249817	+
ENSMUSG00000007891	Ctsd	chr7	142375911	142388038	-
ENSMUSG00000040599	Mis12	chr11	71019611	71027371	+
ENSMUSG00000049950	Rpp38	chr2	3328949	3332643	-
ENSMUSG00000067925	Rtl8a	chrX	53642488	53643682	-
ENSMUSG00000059463	Spag11b	chr8	19140759	19143010	+
ENSMUSG00000087166	L1td1	chr4	98726734	98738480	+
ENSMUSG00000039342	Ankar	chr1	72642980	72700579	-
ENSMUSG00000022205	Sub1	chr15	11981339	11996983	-
ENSMUSG00000067924	Rtl8b	chrX	53669177	53670408	-
ENSMUSG00000079842	Spag11a	chr8	19157886	19159578	+
ENSMUSG00000099787	Vmn1r192	chr13	22187075	22188141	-
ENSMUSG00000035671	Zswim4	chr8	84210678	84237055	-
ENSMUSG00000040434	Large2	chr2	92365046	92374869	-
ENSMUSG00000110641	Gm45826	chr8	19140778	19159440	+
ENSMUSG00000020346	Mgat1	chr11	49244191	49263030	+
ENSMUSG00000101391	Olfr1217	chr2	89021336	89032065	-
ENSMUSG00000033409	Syce1l	chr8	113643213	113655533	+
ENSMUSG00000047264	Zfp358	chr8	3493138	3497208	+
ENSMUSG00000015721	Nlrp5	chr7	23385889	23441922	+
ENSMUSG00000091805	Vmn2r108	chr17	20462373	20481236	-
ENSMUSG00000018442	Derl2	chr11	71007164	71019841	-
ENSMUSG00000031029	Eif3f	chr7	108934417	108942951	+
ENSMUSG00000026049	Tex30	chr1	44086613	44102441	-
ENSMUSG00000079076	Gm3086	chr12	69963409	69969736	+
ENSMUSG00000055571	Olfr305	chr7	86360854	86366928	-
ENSMUSG00000037260	Hgsnat	chr8	25944453	25976753	-
ENSMUSG00000034761	Map4k5	chr12	69803750	69893200	-
ENSMUSG00000031224	Magee2	chrX	104854952	104857267	-
ENSMUSG00000091811	Inafm1	chr7	16272013	16273617	-
ENSMUSG00000033845	Mrpl15	chr1	4773206	4785739	-
ENSMUSG00000109564	Muc16	chr9	18495455	18674530	-
ENSMUSG00000055302	Mrfap1	chr5	36794867	36796772	-
ENSMUSG00000048411	Gm597	chr1	28776117	28780252	-
ENSMUSG00000109392	Gm5737	chr7	120812365	120831193	+
ENSMUSG00000021186	Fbln5	chr12	101746565	101819055	-
ENSMUSG00000046932	Vmn1r193	chr13	22213672	22223160	-
ENSMUSG00000068149	Tex13c3	chrX	19479420	19481319	-
ENSMUSG00000049041	Olfr398	chr11	73979967	73990407	-
ENSMUSG00000058174	Gm5148	chr3	37714190	37724490	-
ENSMUSG00000043537	Vmn1r225	chr17	20502299	20503195	+
ENSMUSG00000039828	Wdr70	chr15	7873055	8099209	-
ENSMUSG00000057072	Spata45	chr1	191036639	191042942	+
ENSMUSG00000051680	Olfr693	chr7	106675005	106680584	-
ENSMUSG00000026594	Ralgps2	chr1	156804166	156939626	-
ENSMUSG00000032567	Aste1	chr9	105395392	105412229	+
ENSMUSG00000054277	Arfgap3	chr15	83299739	83350247	-
ENSMUSG00000069053	Uba1y	chrY	818649	844224	+
ENSMUSG00000009905	Kdsr	chr1	106720459	106759727	-
ENSMUSG00000037149	Ddx1	chr12	13216973	13249213	-
ENSMUSG00000062426	Olfr304	chr7	86385657	86386658	-
ENSMUSG00000037206	Islr	chr9	58156268	58204306	-
ENSMUSG00000019933	Mrln	chr10	70204664	70219711	+
ENSMUSG00000075105	Olfr1218	chr2	89052296	89061187	-
ENSMUSG00000058670	4932411N23Rik	chrX	126812462	126815868	-
ENSMUSG00000019900	Rfx6	chr10	51677756	51730432	+
ENSMUSG00000020544	Cox11	chr11	90638173	90644931	+
ENSMUSG00000004677	Myo9b	chr8	71272714	71360713	+
ENSMUSG00000051243	Islr2	chr9	58196297	58204319	-
ENSMUSG00000043067	Dpy19l1	chr9	24411776	24503140	-
ENSMUSG00000069297	Vmn1r194	chr13	22244215	22245105	+
ENSMUSG00000023940	Sgo1	chr17	53674786	53689333	-
ENSMUSG00000076432	Ywhaq	chr12	21390071	21417637	-
ENSMUSG00000078908	Mon1b	chr8	113635587	113645179	+
ENSMUSG00000020910	Adprm	chr11	67037905	67052594	-
ENSMUSG00000059654	Reg1	chr6	78422711	78428667	+
ENSMUSG00000037466	Tedc1	chr12	113156421	113166048	+
ENSMUSG00000109771	Gm35315	chr5	110076136	110094420	-
ENSMUSG00000089678	Agxt2	chr15	10358532	10410153	+
ENSMUSG00000028044	Cks1b	chr3	89415472	89418383	-
ENSMUSG00000022744	Cldnd1	chr16	58727910	58734251	+
ENSMUSG00000031701	Dnaja2	chr8	85537633	85555344	-
ENSMUSG00000021702	Thbs4	chr13	92751590	92794818	-
ENSMUSG00000039608	Olfr303	chr7	86391810	86397789	-
ENSMUSG00000035064	Eef2k	chr7	120842831	120907450	+
ENSMUSG00000051362	Olfr589	chr7	103154792	103156356	-
ENSMUSG00000079559	Colca2	chr9	51270258	51278569	-
ENSMUSG00000037336	Mfsd2b	chr12	4862440	4874359	-
ENSMUSG00000035032	Nek11	chr9	105162156	105395524	-
ENSMUSG00000032252	Glce	chr9	62057248	62122655	-
ENSMUSG00000035561	Aldh1b1	chr4	45799022	45804604	+
ENSMUSG00000005148	Klf5	chr14	99298691	99315036	+
ENSMUSG00000022501	Prm1	chr16	10796326	10796886	-
ENSMUSG00000020251	Glt8d2	chr10	82650433	82690650	-
ENSMUSG00000042414	Prdm14	chr1	13113457	13127163	-
ENSMUSG00000006315	Tmem147	chr7	30727701	30729540	-
ENSMUSG00000067629	Syngap1	chr17	26941253	26972434	+
ENSMUSG00000032757	Bet1	chr6	4076899	4086972	-
ENSMUSG00000069296	Vmn1r195	chr13	22270522	22281230	+
ENSMUSG00000030713	Klk7	chr7	43811294	43816359	+
ENSMUSG00000092622	Khdc3	chr9	73101836	73104438	+
ENSMUSG00000022439	Parvg	chr15	84324026	84342978	+
ENSMUSG00000026678	Rgs5	chr1	169655501	169695813	+
ENSMUSG00000027968	Larp7	chr3	127536714	127553349	-
ENSMUSG00000026427	Eif2d	chr1	131153181	131187658	+
ENSMUSG00000024927	Rela	chr19	5637483	5648130	+
ENSMUSG00000030017	Reg3g	chr6	78466269	78468872	-
ENSMUSG00000078817	Nlrp12	chr7	3218784	3249740	-
ENSMUSG00000001642	Akr1b3	chr6	34302434	34317478	-
ENSMUSG00000023165	Ssxb2	chrX	8454345	8461726	-
ENSMUSG00000051747	Ttn	chr2	76703980	76982547	-
ENSMUSG00000057894	Zfp329	chr7	12804977	12818858	-
ENSMUSG00000023995	Tspo2	chr17	48447956	48451522	-
ENSMUSG00000032215	Rsl24d1	chr9	73113426	73123333	+
ENSMUSG00000028973	Abcb8	chr5	24393663	24410054	+
ENSMUSG00000030760	Acer3	chr7	98206389	98321208	-
ENSMUSG00000070732	Rbm44	chr1	91145089	91170795	+
ENSMUSG00000022403	St13	chr15	81363669	81400077	-
ENSMUSG00000002280	Narfl	chr17	25773776	25783332	+
ENSMUSG00000026644	Acbd7	chr2	3336168	3340993	+
ENSMUSG00000028655	Mfsd2a	chr4	122946850	122961188	-
ENSMUSG00000034674	Tdg	chr10	82629828	82650799	+
ENSMUSG00000053080	2700081O15Rik	chr19	7417625	7425904	+
ENSMUSG00000058568	Defb50	chr8	21823539	21831296	+
ENSMUSG00000015747	Vps45	chr3	95999832	96058466	-
ENSMUSG00000021375	Kif13a	chr13	46749087	46929867	-
ENSMUSG00000026047	Kdelc1	chr1	44106546	44118808	-
ENSMUSG00000032570	Atp2c1	chr9	105403539	105527319	-
ENSMUSG00000090572	Vmn2r109	chr17	20540517	20564756	-
ENSMUSG00000036779	Papd5	chr8	88199213	88259722	+
ENSMUSG00000092310	Gm20509	chr9	73102470	73117920	+
ENSMUSG00000031358	Msl3	chrX	168654117	168673898	-
ENSMUSG00000054999	Naaladl1	chr19	6105782	6115792	+
ENSMUSG00000046354	Defb14	chr8	19194357	19195212	+
ENSMUSG00000020592	Sdc1	chr12	8771323	8793715	+
ENSMUSG00000025255	Zfhx4	chr3	5218526	5415857	+
ENSMUSG00000036333	Kidins220	chr12	24974925	25063152	+
ENSMUSG00000009907	Vps4b	chr1	106764071	106796728	-
ENSMUSG00000004748	Mtfp1	chr11	4091480	4095445	-
ENSMUSG00000048330	Ric3	chr7	109034312	109083331	-
ENSMUSG00000021704	Mtx3	chr13	92844760	92858230	+
ENSMUSG00000020282	Rhbdf1	chr11	32209585	32222300	-
ENSMUSG00000051652	Lrrc3	chr10	77897575	77902536	-
ENSMUSG00000038415	Foxq1	chr13	31556134	31560976	+
ENSMUSG00000075104	Olfr1219	chr2	89072241	89083513	-
ENSMUSG00000034194	R3hcc1	chr14	69697307	69707584	-
ENSMUSG00000091259	Vmn2r110	chr17	20573829	20596259	-
ENSMUSG00000036902	Neto2	chr8	85636588	85700924	-
ENSMUSG00000027339	Rassf2	chr2	131989415	132030258	-
ENSMUSG00000031028	Tub	chr7	108950338	109034460	+
ENSMUSG00000100249	Btbd35f23	chrX	3076875	3078817	+
ENSMUSG00000040410	Fbxl4	chr4	22357543	22434091	+
ENSMUSG00000061046	Haghl	chr17	25779843	25785673	-
ENSMUSG00000031937	Vstm5	chr9	15239045	15259416	+
ENSMUSG00000029245	Epha5	chr5	84054761	84417382	-
ENSMUSG00000023830	Igf2r	chr17	12682406	12769664	-
ENSMUSG00000024268	Celf4	chr18	25477632	25754157	-
ENSMUSG00000031310	Zmym3	chrX	101404384	101420849	-
ENSMUSG00000062791	Gm382	chrX	127039972	127063986	+
ENSMUSG00000004567	Mcoln1	chr8	3500457	3515232	+
ENSMUSG00000035875	AI182371	chr2	35081861	35101543	-
ENSMUSG00000061549	Olfr301	chr7	86403846	86414024	+
ENSMUSG00000031508	Ankrd10	chr8	11611583	11635757	-
ENSMUSG00000079657	Rab26	chr17	24527241	24534210	-
ENSMUSG00000049848	Ceacam19	chr7	19875742	19887965	-
ENSMUSG00000035551	Igfbpl1	chr4	45809468	45826923	-
ENSMUSG00000021067	Sav1	chr12	69965012	69987002	-
ENSMUSG00000014786	Slc9a5	chr8	105348843	105369881	+
ENSMUSG00000026754	Golga1	chr2	39016155	39065541	-
ENSMUSG00000040782	Rfwd2	chr1	159232320	159347640	+
ENSMUSG00000053040	Aph1c	chr9	66814994	66834726	-
ENSMUSG00000050063	Klk6	chr7	43824499	43832030	+
ENSMUSG00000048013	Krt35	chr11	100092193	100096241	-
ENSMUSG00000057461	Olfr591	chr7	103167074	103178340	-
ENSMUSG00000070345	Hsf5	chr11	87617164	87659542	+
ENSMUSG00000067971	Olfr1321	chrX	49723577	49735059	-
ENSMUSG00000064223	Olfr694	chr7	106684980	106691814	-
ENSMUSG00000037991	Rmi2	chr16	10835059	10892966	+
ENSMUSG00000069295	Vmn1r196	chr13	22289920	22298360	+
ENSMUSG00000035407	Kank4	chr4	98754898	98817537	-
ENSMUSG00000073956	Olfr592	chr7	103184803	103192965	+
ENSMUSG00000020990	Cdkl1	chr12	69746848	69791267	-
ENSMUSG00000047444	Olfr139	chr11	74044033	74056551	-
ENSMUSG00000022997	Wnt1	chr15	98789857	98793837	+
ENSMUSG00000020953	Coch	chr12	51593341	51605771	+
ENSMUSG00000027479	Mapre1	chr2	153741274	153773310	+
ENSMUSG00000043692	Olfr399	chr11	74053127	74056615	-
ENSMUSG00000075232	Amd1	chr10	40287458	40302186	-
ENSMUSG00000108948	Olfr695	chr7	106711031	106716396	-
ENSMUSG00000059005	Hnrnpa3	chr2	75659261	75669407	+
ENSMUSG00000066154	Mup3	chr4	62083476	62087342	-
ENSMUSG00000096035	Odaph	chr5	91987475	91995320	+
ENSMUSG00000028125	Abca4	chr3	122044443	122180123	+
ENSMUSG00000007457	2310003L06Rik	chr5	87969459	87972870	+
ENSMUSG00000052752	Traf7	chr17	24508562	24527938	-
ENSMUSG00000001622	Csn3	chr5	87925579	87932665	+
ENSMUSG00000023150	Ivns1abp	chr1	151344477	151364422	+
ENSMUSG00000014402	Tsg101	chr7	46888949	46919969	-
ENSMUSG00000026827	Gpd2	chr2	57237635	57370719	+
ENSMUSG00000029119	Man2b2	chr5	36806921	36830653	-
ENSMUSG00000096426	Btbd35f24	chrX	3193887	3195827	-
ENSMUSG00000095385	D630033O11Rik	chr9	43243599	43280076	+
ENSMUSG00000043592	Unc5cl	chr17	48454901	48539714	+
ENSMUSG00000096887	Gm20594	chr6	79817916	79818364	+
ENSMUSG00000045340	Vmn1r70	chr7	10631532	10636530	+
ENSMUSG00000094616	Gm20888	chrY	70441882	70468158	+
ENSMUSG00000026645	Olah	chr2	3341982	3397210	-
ENSMUSG00000020962	Gtf2a1	chr12	91555262	91590487	-
ENSMUSG00000032035	Ets1	chr9	32636221	32757820	+
ENSMUSG00000040383	Aqr	chr2	114101170	114187024	-
ENSMUSG00000047419	Cmya5	chr13	93040713	93144724	-
ENSMUSG00000033434	Gtpbp6	chr5	110103975	110108197	-
ENSMUSG00000045136	Tubb2b	chr13	34126748	34130466	-
ENSMUSG00000048003	Catsper4	chr4	134211970	134227383	-
ENSMUSG00000026094	Stk17b	chr1	53755506	53785224	-
ENSMUSG00000006570	Defb2	chr8	21839926	21843482	+
ENSMUSG00000064145	Arih2	chr9	108602942	108649386	-
ENSMUSG00000066235	Pomgnt2	chr9	121981606	121997110	-
ENSMUSG00000024319	Vps52	chr17	33955812	33966984	+
ENSMUSG00000044743	Defb10	chr8	21858901	21862011	+
ENSMUSG00000031162	Gata1	chrX	7959260	7978071	-
ENSMUSG00000029280	Smr3a	chr5	88002549	88008534	+
ENSMUSG00000058761	Rnf169	chr7	99920254	99980448	-
ENSMUSG00000047390	Defb9	chr8	21881713	21885421	-
ENSMUSG00000062646	Ganc	chr2	120403896	120461700	+
ENSMUSG00000031586	Rbpms	chr8	33782643	33929863	-
ENSMUSG00000100704	Gm28434	chr5	87969517	88008277	+
ENSMUSG00000026153	Fam135a	chr1	24011093	24100341	-
ENSMUSG00000042659	Arrdc4	chr7	68736995	68749241	-
ENSMUSG00000007907	Cabs1	chr5	87979439	87981544	+
ENSMUSG00000035439	Haus8	chr8	71248561	71272934	-
ENSMUSG00000031703	Itfg1	chr8	85717578	85840921	-
ENSMUSG00000061132	Blnk	chr19	40928927	40994535	-
ENSMUSG00000034684	Sema3f	chr9	107681500	107710475	-
ENSMUSG00000026632	Tatdn3	chr1	191045826	191062932	-
ENSMUSG00000023800	Tiam2	chr17	3326573	3531344	+
ENSMUSG00000020062	Slc5a8	chr10	88885992	88929515	+
ENSMUSG00000052581	Lrrtm4	chr6	80018877	80810143	+
ENSMUSG00000069476	Zfp616	chr11	74069955	74087292	+
ENSMUSG00000068037	Mas1	chr17	12841079	12868143	-
ENSMUSG00000063884	Ptcd3	chr6	71880638	71908750	-
ENSMUSG00000024331	Dsc2	chr18	20030633	20059554	-
ENSMUSG00000041044	Lrit1	chr14	37054830	37064946	+
ENSMUSG00000064247	Plcxd1	chr5	110099969	110105953	+
ENSMUSG00000041375	Ccdc9	chr7	16274042	16286795	-
ENSMUSG00000049036	Tmem121	chr12	113185930	113189523	+
ENSMUSG00000059864	Olfr1393	chr11	49278304	49282769	+
ENSMUSG00000051591	Olfr697	chr7	106740834	106742443	-
ENSMUSG00000063142	Kcnma1	chr14	23289431	24014491	-
ENSMUSG00000059087	Olfr698	chr7	106749889	106755397	-
ENSMUSG00000051257	Trap1a	chrX	139333683	139338169	+
ENSMUSG00000029161	Cgref1	chr5	30933143	30945591	-
ENSMUSG00000028126	Pip5k1a	chr3	95058530	95106930	-
ENSMUSG00000031837	Necab2	chr8	119446719	119472640	+
ENSMUSG00000030092	Cntn6	chr6	104492790	104863406	+
ENSMUSG00000056394	Lig1	chr7	13277283	13311433	+
ENSMUSG00000041229	Phf8	chrX	151520672	151633859	+
ENSMUSG00000089876	Tmem102	chr11	69803603	69805624	-
ENSMUSG00000021264	Yy1	chr12	108792973	108820148	+
ENSMUSG00000050350	Gpr18	chr14	121911253	121915781	-
ENSMUSG00000041765	Ubac2	chr14	121878620	122021034	+
ENSMUSG00000029403	Cdkl2	chr5	92006074	92043883	-
ENSMUSG00000038598	AI481877	chr4	59043753	59138983	-
ENSMUSG00000024621	Csf1r	chr18	61105572	61132149	+
ENSMUSG00000032013	Trim29	chr9	43310848	43336115	+
ENSMUSG00000011118	Panx3	chr9	37659902	37669235	-
ENSMUSG00000079602	9230102O04Rik	chr2	9883041	9889540	-
ENSMUSG00000054141	Olfr24	chr9	18751507	18763996	-
ENSMUSG00000015619	Gata3	chr2	9857078	9890034	-
ENSMUSG00000020916	Krt36	chr11	100102007	100105626	-
ENSMUSG00000026430	Rassf5	chr1	131176410	131245258	-
ENSMUSG00000054520	Sh3bp2	chr5	34525838	34563641	+
ENSMUSG00000079704	Gm14459	chrX	8514052	8524954	-
ENSMUSG00000004085	Map3k20	chr2	72285637	72442610	+
ENSMUSG00000069171	Nr2f1	chr13	78188973	78199757	-
ENSMUSG00000051212	Gpr183	chr14	121952551	121965195	-
ENSMUSG00000035392	Dennd1a	chr2	37798991	38287390	-
ENSMUSG00000042761	Mrap2	chr9	87144306	87184045	+
ENSMUSG00000060701	Fpr-rs3	chr17	20623846	20624877	-
ENSMUSG00000021820	Camk2g	chr14	20734875	20794088	-
ENSMUSG00000050953	Gja1	chr10	56377330	56402513	+
ENSMUSG00000096714	Olfr699	chr7	106787963	106793198	-
ENSMUSG00000008668	Rps18	chr17	33951999	33956001	-
ENSMUSG00000044083	Efcab8	chr2	153780879	153844752	+
ENSMUSG00000031785	Adgrg1	chr8	94974751	95014217	+
ENSMUSG00000034391	Fbxo15	chr18	84934782	84981472	+
ENSMUSG00000025783	4930412O13Rik	chr2	9881252	9883921	+
ENSMUSG00000022280	Rnf19a	chr15	36239933	36283147	-
ENSMUSG00000022500	Litaf	chr16	10959275	11066157	-
ENSMUSG00000044041	Krt13	chr11	100117327	100121566	-
ENSMUSG00000051527	Usp29	chr7	6730578	6967219	+
ENSMUSG00000022604	Cep97	chr16	55899888	55934855	-
ENSMUSG00000056673	Kdm5d	chrY	897788	956786	+
ENSMUSG00000015488	Cacfd1	chr2	27009926	27021089	+
ENSMUSG00000049815	4921511C20Rik	chrX	127394293	127395898	+
ENSMUSG00000028294	Cfap206	chr4	34688559	34730206	-
ENSMUSG00000030409	Dmpk	chr7	19083849	19093821	+
ENSMUSG00000043569	Cldn34c4	chrX	127721182	127736554	-
ENSMUSG00000032763	Ilvbl	chr10	78574346	78584502	+
ENSMUSG00000015134	Aldh1a3	chr7	66390890	66427517	-
ENSMUSG00000030089	Slc41a3	chr6	90604725	90646412	+
ENSMUSG00000046846	Spesp1	chr9	62270729	62282208	-
ENSMUSG00000045302	Preb	chr5	30950853	30960361	-
ENSMUSG00000079702	Ssxb6	chrX	8542608	8548255	-
ENSMUSG00000024892	Pcx	chr19	4510472	4621752	+
ENSMUSG00000042848	Vmn1r226	chr17	20687508	20688404	+
ENSMUSG00000009292	Trpm2	chr10	77907722	77970563	-
ENSMUSG00000017057	Il13ra1	chrX	36112110	36171259	+
ENSMUSG00000078116	Olfr828	chr9	18814728	18819526	-
ENSMUSG00000069844	Sco1	chr11	67052670	67067070	+
ENSMUSG00000035403	Crb2	chr2	37776249	37799103	+
ENSMUSG00000033808	Tmem87a	chr2	120355312	120404113	-
ENSMUSG00000071451	Psmg4	chr13	34162964	34178173	+
ENSMUSG00000036334	Igsf10	chr3	59316735	59344394	-
ENSMUSG00000079701	Ssxb3	chrX	8583404	8591816	-
ENSMUSG00000021188	Trip11	chr12	101834043	101913267	-
ENSMUSG00000034087	Nlrp4b	chr7	10687789	10730168	+
ENSMUSG00000101480	Olfr1220	chr2	89094188	89106835	-
ENSMUSG00000066153	Mup21	chr4	62147932	62150863	-
ENSMUSG00000051414	Olfr829	chr9	18854933	18859080	+
ENSMUSG00000040511	Pvr	chr7	19903578	19921160	-
ENSMUSG00000036381	P2ry14	chr3	59113855	59153618	-
ENSMUSG00000020168	Olfr299	chr7	86459921	86469557	+
ENSMUSG00000094430	Gm933	chr16	32804760	32810477	-
ENSMUSG00000005886	Ncoa2	chr1	13139105	13374083	-
ENSMUSG00000075102	Olfr1221	chr2	89109086	89117283	-
ENSMUSG00000022201	Zfr	chr15	12117831	12185683	+
ENSMUSG00000030732	Chrdl2	chr7	100006172	100034728	+
ENSMUSG00000069294	Vmn1r197	chr13	22324589	22332866	+
ENSMUSG00000067768	Xlr4b	chrX	73214333	73222453	+
ENSMUSG00000057564	Olfr1508	chr14	52458829	52467495	-
ENSMUSG00000109510	Gm42417	chr1	36530193	36539429	-
ENSMUSG00000062878	Olfr298	chr7	86486322	86492484	-
ENSMUSG00000018593	Sparc	chr11	55394500	55423183	-
ENSMUSG00000054146	Krt15	chr11	100131758	100135928	-
ENSMUSG00000020160	Meis1	chr11	18879817	19018985	-
ENSMUSG00000002289	Angptl4	chr17	33773750	33781575	-
ENSMUSG00000079610	Ankrd39	chr1	36537507	36547445	-
ENSMUSG00000109737	Gm39566	chr11	69810965	69815298	-
ENSMUSG00000033342	Plppr5	chr3	117574836	117689507	+
ENSMUSG00000037762	Slc16a9	chr10	70245100	70285968	+
ENSMUSG00000056476	Med12l	chr3	59005825	59318682	+
ENSMUSG00000044084	Spem2	chr11	69816566	69818465	-
ENSMUSG00000037610	Kcnmb2	chr3	31902507	32200180	+
ENSMUSG00000031111	Igsf1	chrX	49782536	49797749	-
ENSMUSG00000057880	Abat	chr16	8513429	8621568	+
ENSMUSG00000042417	Ccno	chr13	112987802	112990777	+
ENSMUSG00000028841	Cnksr1	chr4	134228041	134238399	-
ENSMUSG00000010045	Tmem115	chr9	107533945	107538673	+
ENSMUSG00000067653	Ankrd23	chr1	36530188	36536883	-
ENSMUSG00000073955	Olfr593	chr7	103211862	103212845	+
ENSMUSG00000041165	Spem1	chr11	69820876	69822180	-
ENSMUSG00000038530	Rgs4	chr1	169741477	169747642	-
ENSMUSG00000027480	Sun5	chr2	153856188	153871084	-
ENSMUSG00000001123	Lgals9	chr11	78962974	78984946	-
ENSMUSG00000034190	Chmp7	chr14	69717000	69732541	-
ENSMUSG00000021892	Sh3bp5	chr14	31359880	31436078	-
ENSMUSG00000037280	Galnt6	chr15	100691813	100729376	-
ENSMUSG00000035560	Wdr20rt	chr12	65225517	65233359	+
ENSMUSG00000019362	D8Ertd738e	chr8	84246238	84249719	-
ENSMUSG00000017421	Zfp207	chr11	80383279	80405733	+
ENSMUSG00000073954	Olfr594	chr7	103216996	103222313	+
ENSMUSG00000098207	Arl14	chr3	69222419	69223618	+
ENSMUSG00000037405	Icam1	chr9	21015985	21028817	+
ENSMUSG00000026709	Dars2	chr1	161040601	161070658	-
ENSMUSG00000038402	Foxf2	chr13	31625816	31631403	+
ENSMUSG00000024647	Cbln2	chr18	86711110	86718283	+
ENSMUSG00000026489	Coq8a	chr1	180165238	180199602	-
ENSMUSG00000074651	Mcidas	chr13	112993845	113000394	+
ENSMUSG00000037190	Cyb561d2	chr9	107539007	107542193	-
ENSMUSG00000101389	Ms4a4a	chr19	11375523	11392790	+
ENSMUSG00000071510	Olfr172	chr16	58759544	58763176	-
ENSMUSG00000063316	Rpl27	chr11	101442298	101445529	+
ENSMUSG00000058831	Opn1sw	chr6	29376671	29388468	-
ENSMUSG00000020911	Krt19	chr11	100140810	100148665	-
ENSMUSG00000024675	Ms4a4c	chr19	11404770	11427246	+
ENSMUSG00000045045	Lrfn4	chr19	4611785	4615667	-
ENSMUSG00000024829	Mrpl21	chr19	3282901	3292837	+
ENSMUSG00000028327	Stra6l	chr4	45848664	45887008	+
ENSMUSG00000074155	Klk5	chr7	43841971	43851181	+
ENSMUSG00000027784	Ppm1l	chr3	69316861	69560802	+
ENSMUSG00000060245	Vmn1r228	chr17	20776059	20777501	-
ENSMUSG00000072479	Xlr5b	chrX	73148796	73158872	+
ENSMUSG00000051790	Nlgn2	chr11	69823122	69837784	-
ENSMUSG00000062868	Olfr830	chr9	18874693	18878369	+
