pk_pos	gene
chr1-111081122-111081832	ENSMUSG00000069372
chr1-114151563-114152198	ENSMUSG00000069372
chr18-49737659-49738575	ENSMUSG00000069495
chr18-49742870-49743711	ENSMUSG00000069495
chr3-29498938-29499666	ENSMUSG00000069565
chr2-119668753-119669645	ENSMUSG00000069601
chr2-119692046-119692936	ENSMUSG00000069601
chr2-120075964-120076838	ENSMUSG00000069601
chr10-19907052-19907968	ENSMUSG00000069729
chr5-74405420-74406320	ENSMUSG00000069733
chr1-133949882-133950660	ENSMUSG00000069874
chr1-134041648-134042422	ENSMUSG00000069874
chr14-18372550-18373435	ENSMUSG00000069917
chr14-18573041-18573935	ENSMUSG00000069917
chr14-19706455-19707184	ENSMUSG00000069917
chr4-140526313-140527099	ENSMUSG00000070034
chr7-74376355-74377237	ENSMUSG00000070280
chr7-74377632-74378360	ENSMUSG00000070280
chr17-57070287-57071066	ENSMUSG00000070304
chr17-57118277-57119162	ENSMUSG00000070304
chr7-126481345-126482126	ENSMUSG00000070332
chr7-126527912-126528790	ENSMUSG00000070332
chr7-126565975-126566831	ENSMUSG00000070332
chr7-126649030-126649955	ENSMUSG00000070332
chr7-126700867-126701763	ENSMUSG00000070332
chr5-23858434-23859322	ENSMUSG00000070337
chr5-23907902-23908593	ENSMUSG00000070337
chr8-76128460-76129381	ENSMUSG00000070366
chr9-106788655-106789524	ENSMUSG00000070464
chr9-106840423-106841278	ENSMUSG00000070464
chr9-107019111-107020049	ENSMUSG00000070464
chr9-107094513-107095393	ENSMUSG00000070464
chr9-107323254-107324161	ENSMUSG00000070464
chr9-107335702-107336555	ENSMUSG00000070464
chr9-105826752-105827505	ENSMUSG00000070473
chr9-105827745-105828658	ENSMUSG00000070473
chr9-105844494-105845424	ENSMUSG00000070473
chr17-66692593-66693315	ENSMUSG00000070564
chr17-66720430-66721166	ENSMUSG00000070564
chr8-8231376-8232241	ENSMUSG00000070601
chr8-84494438-84495351	ENSMUSG00000070601
chr13-45321925-45322834	ENSMUSG00000070699
chr13-45400520-45401444	ENSMUSG00000070699
chr13-45415354-45416062	ENSMUSG00000070699
chr4-51627004-51627967	ENSMUSG00000070702
chr4-52050604-52051452	ENSMUSG00000070702
chr4-52265048-52265887	ENSMUSG00000070702
chr4-52301430-52302346	ENSMUSG00000070702
chr4-45831831-45832704	ENSMUSG00000070704
chr4-45941460-45942330	ENSMUSG00000070704
chr4-53538369-53539250	ENSMUSG00000070738
chr10-82082942-82083845	ENSMUSG00000070844
chr10-82690263-82691055	ENSMUSG00000070844
chr10-82900460-82901101	ENSMUSG00000070844
chr2-13329634-13330536	ENSMUSG00000071076
chr2-133400547-133401437	ENSMUSG00000071076
chr17-7644751-7645634	ENSMUSG00000071104
chr17-78199850-78200644	ENSMUSG00000071104
chr17-78200806-78201293	ENSMUSG00000071104
chr17-78232486-78233351	ENSMUSG00000071104
chr17-78368184-78369067	ENSMUSG00000071104
chr13-46554459-46555368	ENSMUSG00000071172
chr13-46874530-46875341	ENSMUSG00000071172
chr13-47043042-47043884	ENSMUSG00000071172
chr13-47053683-47054578	ENSMUSG00000071172
chr6-135397039-135397840	ENSMUSG00000071178
chr6-72354976-72355893	ENSMUSG00000071180
chr6-72430841-72431653	ENSMUSG00000071180
chr13-110113669-110114493	ENSMUSG00000071202
chr13-110116608-110117494	ENSMUSG00000071202
chr13-110127544-110128370	ENSMUSG00000071202
chr13-110334715-110335597	ENSMUSG00000071202
chr13-110444510-110445281	ENSMUSG00000071202
chr13-110637407-110638284	ENSMUSG00000071202
chr5-73043800-73044688	ENSMUSG00000071203
chr12-86713761-86714574	ENSMUSG00000071230
chr12-86715148-86716044	ENSMUSG00000071230
chr12-86767603-86768403	ENSMUSG00000071230
chr16-91068691-91069592	ENSMUSG00000071324
chr16-91262655-91263521	ENSMUSG00000071324
chr16-91265734-91266610	ENSMUSG00000071324
chr16-91557507-91558418	ENSMUSG00000071324
chr11-88196898-88197792	ENSMUSG00000071379
chr11-88237947-88238856	ENSMUSG00000071379
chr11-88970031-88970926	ENSMUSG00000071379
chr5-24902813-24903778	ENSMUSG00000071415
chr5-25066813-25067738	ENSMUSG00000071415
chr5-25086835-25087583	ENSMUSG00000071415
chr18-78488450-78489329	ENSMUSG00000071470
chr18-78491750-78492471	ENSMUSG00000071470
chr12-75445904-75446804	ENSMUSG00000071478
chr12-7545378-7546277	ENSMUSG00000071478
chr16-62846603-62847483	ENSMUSG00000071521
chr16-62857761-62858618	ENSMUSG00000071521
chr14-65376240-65377107	ENSMUSG00000071531
chr14-65387569-65388481	ENSMUSG00000071531
chr14-65508762-65509695	ENSMUSG00000071531
chr14-65556633-65557457	ENSMUSG00000071531
chr17-49889333-49890155	ENSMUSG00000071550
chr3-138888954-138889746	ENSMUSG00000071711
chr5-65535132-65535973	ENSMUSG00000071719
chr5-66511476-66512370	ENSMUSG00000071719
chr15-64026373-64027261	ENSMUSG00000071773
chr16-3974211-3975116	ENSMUSG00000071937
chr1-181580387-181581295	ENSMUSG00000072437
chr14-60991979-60992808	ENSMUSG00000072625
chr14-61061406-61062286	ENSMUSG00000072625
chr14-61087919-61088739	ENSMUSG00000072625
chr8-126735364-126735898	ENSMUSG00000072780
chr7-72478382-72479214	ENSMUSG00000072791
chr7-72541705-72542555	ENSMUSG00000072791
chr7-72601706-72602594	ENSMUSG00000072791
chr7-72905271-72905763	ENSMUSG00000072791
chr7-73390749-73391574	ENSMUSG00000072791
chr5-73092899-73093820	ENSMUSG00000072872
chr5-73129599-73130452	ENSMUSG00000072872
chr5-73160182-73161078	ENSMUSG00000072872
chr5-73572478-73573367	ENSMUSG00000072872
chr5-73954825-73955720	ENSMUSG00000072872
chr9-63666754-63667680	ENSMUSG00000072888
chr2-170584613-170585429	ENSMUSG00000072889
chr2-170683252-170683845	ENSMUSG00000072889
chr15-54018898-54019826	ENSMUSG00000073399
chr15-54919779-54920545	ENSMUSG00000073399
chr15-55002143-55003058	ENSMUSG00000073399
chr15-54018898-54019826	ENSMUSG00000073400
chr14-29073566-29074411	ENSMUSG00000073424
chr14-29085404-29086323	ENSMUSG00000073424
chr1-36683849-36684658	ENSMUSG00000073551
chr1-36830869-36831767	ENSMUSG00000073551
chr17-49394517-49395396	ENSMUSG00000073573
chr17-49399837-49400706	ENSMUSG00000073573
chr17-49413305-49414210	ENSMUSG00000073573
chr17-49432044-49432920	ENSMUSG00000073573
chr15-12365852-12366739	ENSMUSG00000073599
chr6-40479473-40480310	ENSMUSG00000073602
chr5-114407022-114407942	ENSMUSG00000073609
chr19-41151654-41152176	ENSMUSG00000073678
chr9-66505760-66506650	ENSMUSG00000073680
chr1-166338119-166338918	ENSMUSG00000073842
chr6-114928190-114929093	ENSMUSG00000073982
chr5-3289608-3290528	ENSMUSG00000074006
chr5-33274406-33275316	ENSMUSG00000074006
chr8-25342985-25343906	ENSMUSG00000074030
chr8-25410368-25411270	ENSMUSG00000074030
chr8-124181956-124182843	ENSMUSG00000074037
chr8-124212600-124213389	ENSMUSG00000074037
chr6-86324101-86324953	ENSMUSG00000074060
chr6-86329753-86330659	ENSMUSG00000074060
chr6-86364074-86364789	ENSMUSG00000074060
chr6-85238947-85239747	ENSMUSG00000074061
chr6-85480540-85481063	ENSMUSG00000074061
chr7-74501027-74501903	ENSMUSG00000074063
chr7-74510433-74511334	ENSMUSG00000074063
chr7-74554341-74555217	ENSMUSG00000074063
chr17-9595395-9596272	ENSMUSG00000074111
chr17-9632123-9633053	ENSMUSG00000074111
chr17-9796217-9797077	ENSMUSG00000074111
chr18-10343481-10344393	ENSMUSG00000074111
chr18-10447262-10448104	ENSMUSG00000074111
chr17-55561392-55562344	ENSMUSG00000074141
chr3-130400536-130401459	ENSMUSG00000074183
chr3-130607662-130608544	ENSMUSG00000074183
chr3-131105701-131106593	ENSMUSG00000074183
chr3-131157319-131158222	ENSMUSG00000074183
chr3-131195799-131196700	ENSMUSG00000074183
chr13-91463009-91463764	ENSMUSG00000074199
chr12-85121534-85122441	ENSMUSG00000074282
chr12-85142546-85143441	ENSMUSG00000074282
chr12-79600026-79600914	ENSMUSG00000074283
chr12-79661094-79661924	ENSMUSG00000074283
chr12-79686503-79687394	ENSMUSG00000074283
chr12-79707719-79708455	ENSMUSG00000074283
chr12-80567221-80568072	ENSMUSG00000074283
chr6-29072048-29072967	ENSMUSG00000074344
chr10-19934285-19935041	ENSMUSG00000074405
chr12-24869260-24870113	ENSMUSG00000074447
chr12-24893761-24894675	ENSMUSG00000074447
chr12-24948121-24949008	ENSMUSG00000074447
chr12-24951906-24952811	ENSMUSG00000074447
chr12-25027148-25028023	ENSMUSG00000074447
chr12-25083252-25084138	ENSMUSG00000074447
chr4-5744907-5745771	ENSMUSG00000074489
chr4-57558229-57559086	ENSMUSG00000074489
chr10-119884288-119885097	ENSMUSG00000074491
chr7-113147417-113148339	ENSMUSG00000074651
chr7-113156614-113157504	ENSMUSG00000074651
chr7-113276957-113277863	ENSMUSG00000074651
chr9-57998007-57998793	ENSMUSG00000074676
chr9-22259316-22260179	ENSMUSG00000074766
chr4-63643989-63644884	ENSMUSG00000074802
chr4-6365169-6366081	ENSMUSG00000074802
chr1-43687603-43688319	ENSMUSG00000074849
chr4-5943893-5944762	ENSMUSG00000074928
chr4-59457691-59458379	ENSMUSG00000074928
chr7-116161262-116162174	ENSMUSG00000074934
chr7-116202026-116202846	ENSMUSG00000074934
chr7-116222574-116223312	ENSMUSG00000074934
chr7-116230584-116231509	ENSMUSG00000074934
chr1-87697930-87698767	ENSMUSG00000075000
chr1-87879413-87880324	ENSMUSG00000075000
chr5-114511740-114512556	ENSMUSG00000075023
chr5-114513825-114514701	ENSMUSG00000075023
chr11-89871374-89872274	ENSMUSG00000075054
chr11-89878551-89879390	ENSMUSG00000075054
chr11-89950583-89951491	ENSMUSG00000075054
chr3-88177619-88178522	ENSMUSG00000075249
chr3-88221871-88222696	ENSMUSG00000075249
chr2-70972695-70973544	ENSMUSG00000075271
chr2-70974294-70975178	ENSMUSG00000075271
chr2-70972695-70973544	ENSMUSG00000075272
chr2-70974294-70975178	ENSMUSG00000075272
chr10-121256178-121257082	ENSMUSG00000075296
chr10-121290518-121291382	ENSMUSG00000075296
chr2-130397121-130398038	ENSMUSG00000075304
chr2-130454720-130455625	ENSMUSG00000075304
chr1-37299516-37300356	ENSMUSG00000075573
chr1-37316122-37316966	ENSMUSG00000075573
chr1-37328966-37329798	ENSMUSG00000075573
chr1-37341688-37342562	ENSMUSG00000075573
chr19-47337499-47338400	ENSMUSG00000075592
chr8-123835205-123836029	ENSMUSG00000076436
chr14-103545574-103546423	ENSMUSG00000076441
chr14-103648362-103649166	ENSMUSG00000076441
chr14-103649833-103650635	ENSMUSG00000076441
chr5-63476142-63477052	ENSMUSG00000078131
chr5-63623986-63624778	ENSMUSG00000078131
chr5-63666619-63667532	ENSMUSG00000078131
chr18-35561792-35562641	ENSMUSG00000078153
chr18-35611712-35612608	ENSMUSG00000078153
chr18-35675854-35676467	ENSMUSG00000078153
chr10-92225485-92226323	ENSMUSG00000078208
chr10-93130055-93130969	ENSMUSG00000078208
chr10-93144661-93145404	ENSMUSG00000078208
chr10-93165929-93166767	ENSMUSG00000078208
chr5-71699343-71700108	ENSMUSG00000078253
chr11-52545166-52546035	ENSMUSG00000078348
chr11-5255426-5256303	ENSMUSG00000078348
chr9-68239325-68240175	ENSMUSG00000078486
chr9-40350397-40351268	ENSMUSG00000078507
chr9-40358220-40359112	ENSMUSG00000078507
chr6-31088570-31089506	ENSMUSG00000078622
chr6-101348225-101349036	ENSMUSG00000078630
chr6-101650146-101651030	ENSMUSG00000078630
chr5-102893604-102894051	ENSMUSG00000078664
chr1-194034181-194034992	ENSMUSG00000078672
chr1-191467230-191468081	ENSMUSG00000078675
chr17-29455170-29456105	ENSMUSG00000078721
chr17-29762514-29763220	ENSMUSG00000078721
chr17-29890493-29891340	ENSMUSG00000078721
chr17-30225075-30226002	ENSMUSG00000078721
chr13-81782978-81783885	ENSMUSG00000078762
chr3-8968403-8969296	ENSMUSG00000078763
chr3-93568275-93569166	ENSMUSG00000078763
chr3-25884609-25885530	ENSMUSG00000078771
chr3-25902903-25903822	ENSMUSG00000078771
chr3-26011388-26012275	ENSMUSG00000078771
chr11-116832032-116832938	ENSMUSG00000078773
chr13-29210193-29211087	ENSMUSG00000078779
chr11-83796880-83797354	ENSMUSG00000078795
chr10-111343301-111344202	ENSMUSG00000078815
chr10-111476106-111477016	ENSMUSG00000078815
chr4-63570045-63570921	ENSMUSG00000078938
chr9-91545101-91545906	ENSMUSG00000078949
chr6-135525577-135526347	ENSMUSG00000079015
chr2-28227579-28228487	ENSMUSG00000079020
chr2-28387183-28388078	ENSMUSG00000079020
chr2-28417809-28418713	ENSMUSG00000079020
chr2-168780187-168780959	ENSMUSG00000079022
chr4-48051478-48052317	ENSMUSG00000079036
chr4-48124506-48125410	ENSMUSG00000079036
chr14-33338443-33339352	ENSMUSG00000079049
chr14-36951944-36952825	ENSMUSG00000079049
chr3-47212980-47213911	ENSMUSG00000079055
chr17-58569064-58569954	ENSMUSG00000079057
chr17-5867268-5868023	ENSMUSG00000079057
chr17-5890171-5891067	ENSMUSG00000079057
chr17-58918836-58919712	ENSMUSG00000079057
chr17-90775521-90776344	ENSMUSG00000079258
chr7-124128743-124129649	ENSMUSG00000079259
chr7-122493902-122494804	ENSMUSG00000079260
chr7-122574204-122575049	ENSMUSG00000079260
chr9-63960293-63961056	ENSMUSG00000079350
chr14-30124953-30125689	ENSMUSG00000079620
chr15-73997013-73997882	ENSMUSG00000079635
chr11-57145355-57146106	ENSMUSG00000079679
chr11-57572467-57573253	ENSMUSG00000079679
chr11-57576667-57577598	ENSMUSG00000079679
chr10-66152518-66153425	ENSMUSG00000079722
chr15-79824951-79825835	ENSMUSG00000080933
chr15-79827973-79828771	ENSMUSG00000080933
chr15-79945795-79946658	ENSMUSG00000080933
chr7-126565975-126566831	ENSMUSG00000084346
chr7-126649030-126649955	ENSMUSG00000084346
chr7-126700867-126701763	ENSMUSG00000084346
chr5-112076741-112077305	ENSMUSG00000084989
chr5-112077756-112078592	ENSMUSG00000084989
chr12-86814466-86815311	ENSMUSG00000085576
chr12-86831874-86832782	ENSMUSG00000085576
chr5-85012352-85013302	ENSMUSG00000086564
chr17-79326653-79327570	ENSMUSG00000087141
chr17-79472028-79472933	ENSMUSG00000087141
chr17-79568144-79569037	ENSMUSG00000087141
chr6-40479473-40480310	ENSMUSG00000087260
chrX-36090739-36091647	ENSMUSG00000089917
chr10-120904268-120904947	ENSMUSG00000089942
chr10-121067436-121068327	ENSMUSG00000089942
chr12-99336230-99337161	ENSMUSG00000089953
chr12-99518952-99519817	ENSMUSG00000089953
chr2-131638885-131639777	ENSMUSG00000090137
chr2-131882885-131883765	ENSMUSG00000090137
chr1-36947245-36948082	ENSMUSG00000090173
chr1-37084326-37085045	ENSMUSG00000090173
chr5-142281768-142282671	ENSMUSG00000090210
chr11-89069028-89069882	ENSMUSG00000090236
chr15-44362515-44363336	ENSMUSG00000090264
chr15-44678812-44679733	ENSMUSG00000090264
chr7-25076687-25077593	ENSMUSG00000090266
chr7-25092818-25093550	ENSMUSG00000090266
chr1-36890863-36891782	ENSMUSG00000090326
chr1-36892872-36893651	ENSMUSG00000090326
chr4-45765651-45766177	ENSMUSG00000090362
chr15-11339489-11340407	ENSMUSG00000090509
chr15-11995568-11996385	ENSMUSG00000090509
chr15-12096179-12097020	ENSMUSG00000090509
chr15-12103328-12104229	ENSMUSG00000090509
chr2-170406247-170407152	ENSMUSG00000090626
chr10-91414163-91415035	ENSMUSG00000090864
chr6-82548393-82549167	ENSMUSG00000091059
chr6-82713984-82714872	ENSMUSG00000091059
chr6-83107305-83108074	ENSMUSG00000091059
chr3-24714609-24715473	ENSMUSG00000091468
chr17-37084562-37085305	ENSMUSG00000091490
chr11-11222942-11223829	ENSMUSG00000091662
chr11-112298645-112299569	ENSMUSG00000091662
chr12-105174022-105174939	ENSMUSG00000091679
chr12-105312368-105313242	ENSMUSG00000091679
chr3-109692252-109693102	ENSMUSG00000091694
chr2-60643260-60644151	ENSMUSG00000091722
chr2-60729727-60730563	ENSMUSG00000091722
chr2-60815551-60816337	ENSMUSG00000091722
chr2-60834041-60834937	ENSMUSG00000091722
chr2-60940354-60941022	ENSMUSG00000091722
chr3-50437770-50438661	ENSMUSG00000091803
chr13-16006932-16007640	ENSMUSG00000091924
chr13-16349784-16350662	ENSMUSG00000091924
chr13-16382762-16383635	ENSMUSG00000091924
chr10-4577810-4578704	ENSMUSG00000092074
chr10-4598191-4598786	ENSMUSG00000092074
chr10-48445055-48445981	ENSMUSG00000092074
chr2-125151177-125152053	ENSMUSG00000092260
chr2-125262809-125263694	ENSMUSG00000092260
chr14-8957451-8958231	ENSMUSG00000092305
chr14-93555662-93556541	ENSMUSG00000092305
chr14-93599673-93600591	ENSMUSG00000092305
chr17-24251004-24251923	ENSMUSG00000092335
chr17-17402298-17403190	ENSMUSG00000092416
chr17-17485966-17486825	ENSMUSG00000092416
chr17-17550368-17551286	ENSMUSG00000092416
chr18-15174296-15175154	ENSMUSG00000092558
chr10-37275248-37276007	ENSMUSG00000092579
chr14-98122761-98123656	ENSMUSG00000092586
chr14-98141632-98142337	ENSMUSG00000092586
chr14-98898791-98899643	ENSMUSG00000092586
chr14-98904548-98905455	ENSMUSG00000092586
chr5-119126851-119127736	ENSMUSG00000092607
chr5-119927804-119928697	ENSMUSG00000092607
chr5-119948173-119949068	ENSMUSG00000092607
chr5-120287814-120288656	ENSMUSG00000092607
chr5-120370981-120371894	ENSMUSG00000092607
chr2-60643260-60644151	ENSMUSG00000093626
chr2-60729727-60730563	ENSMUSG00000093626
chr2-60815551-60816337	ENSMUSG00000093626
chr2-60834041-60834937	ENSMUSG00000093626
chr1-80709073-80709866	ENSMUSG00000093755
chr1-80719831-80720694	ENSMUSG00000093755
chr11-76524683-76525584	ENSMUSG00000094156
chr11-77133315-77134083	ENSMUSG00000094156
chr11-78031858-78032745	ENSMUSG00000094156
chr12-32088422-32089253	ENSMUSG00000094208
chr1-40085440-40086360	ENSMUSG00000094443
chr1-40139488-40140358	ENSMUSG00000094443
chr1-40151169-40152083	ENSMUSG00000094443
chr1-40180477-40181454	ENSMUSG00000094443
chr12-75445904-75446804	ENSMUSG00000094602
chr12-7545378-7546277	ENSMUSG00000094602
chr11-105541695-105542601	ENSMUSG00000094606
chr11-105857916-105858735	ENSMUSG00000094606
chr11-105964471-105965329	ENSMUSG00000094606
chr11-105967746-105968573	ENSMUSG00000094606
chr12-6189319-6190221	ENSMUSG00000094637
chr12-62234430-62235338	ENSMUSG00000094637
chr12-25119218-25119963	ENSMUSG00000094687
chr12-25124309-25125105	ENSMUSG00000094687
chr10-60635494-60636320	ENSMUSG00000094724
chr12-13378865-13379754	ENSMUSG00000094735
chr12-13381685-13382549	ENSMUSG00000094735
chr12-13400922-13401749	ENSMUSG00000094735
chr12-34498667-34499544	ENSMUSG00000094777
chr12-34527273-34528005	ENSMUSG00000094777
chr3-70218354-70219257	ENSMUSG00000094806
chr3-73065817-73066714	ENSMUSG00000094806
chr12-31824560-31825418	ENSMUSG00000094879
chr15-70279584-70280491	ENSMUSG00000094945
chr16-22766695-22767480	ENSMUSG00000095240
chr16-23151200-23152061	ENSMUSG00000095240
chr16-23253981-23254776	ENSMUSG00000095240
chr16-23280106-23280938	ENSMUSG00000095240
chr14-31644842-31645679	ENSMUSG00000095253
chr14-32028353-32029248	ENSMUSG00000095253
chr14-32381322-32382143	ENSMUSG00000095253
chr12-16369890-16370812	ENSMUSG00000095275
chr12-70897107-70897916	ENSMUSG00000095358
chr2-116100961-116101839	ENSMUSG00000095407
chr11-115445059-115445812	ENSMUSG00000095413
chr12-54545932-54546812	ENSMUSG00000095543
chr12-55388246-55389105	ENSMUSG00000095543
chr5-102715092-102716027	ENSMUSG00000095654
chr5-48240500-48241390	ENSMUSG00000096316
chr5-4861127-4861953	ENSMUSG00000096316
chr5-48626324-48627246	ENSMUSG00000096316
chr5-4867747-4868558	ENSMUSG00000096316
chr16-21831371-21832236	ENSMUSG00000096345
chr16-21855926-21856830	ENSMUSG00000096345
chr16-22008958-22009834	ENSMUSG00000096345
chr16-22107819-22108730	ENSMUSG00000096345
chr14-108609735-108610607	ENSMUSG00000096645
chr3-54672472-54673356	ENSMUSG00000096718
chr18-14636128-14637080	ENSMUSG00000096719
chr18-14782769-14783642	ENSMUSG00000096719
chr11-18014391-18015267	ENSMUSG00000096735
chr11-19272385-19273267	ENSMUSG00000096735
chr11-19978988-19979846	ENSMUSG00000096735
chr15-74672157-74673036	ENSMUSG00000096788
chr15-74752502-74753336	ENSMUSG00000096788
chr15-75934427-75935301	ENSMUSG00000096788
chr4-59388255-59389174	ENSMUSG00000096854
chr4-5942011-5942865	ENSMUSG00000096854
chr4-59437816-59438731	ENSMUSG00000096854
chr11-103665922-103666793	ENSMUSG00000096872
chr13-57984543-57985400	ENSMUSG00000098022
chr13-58769441-58770358	ENSMUSG00000098022
chr13-59317372-59318152	ENSMUSG00000098022
chr12-7468276-7469164	ENSMUSG00000099517
chr12-75386463-75387411	ENSMUSG00000099517
chr12-75396875-75397706	ENSMUSG00000099517
chr12-77589166-77590057	ENSMUSG00000100004
chr12-77783742-77784599	ENSMUSG00000100004
chr12-77909297-77910155	ENSMUSG00000100004
chr12-77994193-77995019	ENSMUSG00000100004
chr12-77568001-77568883	ENSMUSG00000100186
chr12-77589166-77590057	ENSMUSG00000100186
chr12-77783742-77784599	ENSMUSG00000100186
chr12-77909297-77910155	ENSMUSG00000100186
chr10-96708221-96709113	ENSMUSG00000100448
chr10-97313505-97314060	ENSMUSG00000100448
chr12-7724753-7725649	ENSMUSG00000100689
chr12-7747760-7748627	ENSMUSG00000100689
chr12-77528570-77529238	ENSMUSG00000100689
chr12-54489401-54490304	ENSMUSG00000101073
chr14-47224780-47225407	ENSMUSG00000101401
chr14-19825227-19826120	ENSMUSG00000101520
chr12-3426369-3427241	ENSMUSG00000101972
chr15-84922810-84923737	ENSMUSG00000102543
chr15-80004562-80005381	ENSMUSG00000103144
chr15-80548642-80549549	ENSMUSG00000103144
chr15-57877909-57878781	ENSMUSG00000103770
chr2-128979861-128980689	ENSMUSG00000109523
